default,age,acadmos,adepcnt,majordrg,minordrg,ownrent,income,selfempl,incper,exp_inc,spending
0,23.166666,13,0,0,0,0,1250,0,15000,0.072002,90.0025014
0,22.5,6,0,0,0,0,2833.333333,0,34000,0.1227194,347.7050078
0,23.083334,3,0,0,0,0,2500,0,30000,0.0258633,64.6583317
0,28.166666,10,2,0,1,1,3333.333333,0,15000,0.2653293,884.4311039
0,50,225,2,0,0,1,4583.333333,0,18333.33398,0.0531669,243.6816584
0,32.4166679,37,0,0,0,1,3083.333333,0,37700,0.0316719,97.65498
0,31.333334,44,2,0,0,1,2500,0,10000,0.020658,51.6449986
0,24.75,15,0,0,1,0,2000,0,24000,0.1998442,399.6883333
0,28.25,12,0,0,1,0,2333.333333,0,28000,0.0278654,65.0191636
0,32.1666679,14,3,0,0,1,1833.333333,0,5500,0.0895191,164.1183334
0,27.916666,15,1,0,0,1,2791.666667,0,16750,0.2364961,660.2183369
0,29.166666,14,3,0,0,1,2166.666667,0,7250,0.1714117,371.3920663
0,25,12,2,0,0,0,2916.666667,0,11666.66699,0.2161389,630.4049926
0,25.833334,6,0,0,0,0,2916.666667,0,35000,0.834954,2435.282568
0,26.166666,4,0,0,0,0,2916.666667,0,60000,0.078162,227.9724988
1,26.166666,6,0,0,0,0,1774.583333,0,21295,0.0919221,163.1233418
0,21.333334,1,0,0,0,0,1666.666667,0,20000,0.2235905,372.650822
0,34.9166679,5,1,0,1,0,3833.333333,0,34500,0.2936422,1125.628293
0,23,3,0,0,0,0,2375,0,28500,0.2653351,630.1708929
0,36.5,95,0,0,0,1,2666.666667,0,35000,0.2171703,579.1207552
0,30,24,4,1,0,1,2875,0,7940,0.0395466,113.6964685
0,26.5,27,2,0,1,1,1916.666667,0,10000,0.154718,296.542827
1,24.5,60,2,0,0,0,1607.666667,0,6430.666504,0.0940804,151.2500005
0,30.916666,42,0,0,0,1,4583.333333,0,55000,0.0352182,161.4166719
0,26.916666,8,0,0,0,0,2625,0,31500,0.074367,195.2133402
0,34.8333321,42,1,0,0,1,6250,0,37500,0.0487459,304.6616679
0,26.5,19,3,0,0,0,1783.333333,0,5350,0.142936,254.9025178
1,36.3333321,37,1,0,3,0,2070,0,12420,0.0133454,27.6250009
0,25.416666,39,1,0,0,1,1451.666667,0,10210,0.1221117,177.2654203
0,27.083334,18,0,0,0,0,1339,0,16068,0.0385306,51.5924974
0,46.3333321,122,2,0,0,1,3333.333333,0,20000,0.0815632,271.8772242
1,22.083334,132,0,0,1,1,1333.333333,0,16000,0.00075,1
0,27.416666,300,0,0,0,0,3333.333333,0,40000,0.138127,460.4233305
0,44.8333321,72,2,0,0,1,3333.333333,0,13333.33301,0.0820335,273.4450003
0,26.083334,3,0,0,1,0,2250,0,27000,0.0401585,90.3566731
1,31.666666,60,4,0,2,1,2500,0,10000,0.0269588,67.3970021
0,26.833334,56,0,0,1,1,416.6666667,0,65000,0.0362292,15.0955127
0,30,19,0,0,0,1,2750,0,33000,0.0869358,239.0733361
0,36.5,72,1,3,2,1,4000,0,45000,0.0285209,114.0835583
0,0.5833333,24,3,0,0,1,3333.333333,0,10000,0.0726635,242.2116697
0,34.1666679,36,1,0,0,1,1791.666667,0,10750,0.2401051,430.1883442
0,39.9166679,16,4,0,0,1,4833.333333,0,11600,0.1116084,539.4408206
0,27.583334,18,0,1,0,1,5666.666667,0,78000,0.1814799,1028.385937
0,31,72,0,0,0,1,3333.333333,0,50000,0.046842,156.1399922
0,57.5833321,10,3,1,1,1,2500,0,11250,0.0357193,89.2983377
0,32.5833321,62,4,0,0,1,2083.333333,0,6000,0.0277777,57.870138
1,26.833334,26,3,2,3,0,3333.333333,0,10000,0.0510607,170.2024912
0,48.0833321,168,3,1,2,1,2750,0,14000,0.0002143,0.5892857
1,24.5,216,0,0,0,0,3000,1,38500,0.0164668,49.4002607
1,25.916666,13,2,0,0,0,1750,0,10460,0.0156147,27.325765
1,30.916666,3,0,0,0,1,1903.166667,0,22838,0.0024521,4.6666667
0,26.083334,24,1,0,0,0,1250,0,7500,0.249658,312.0725043
0,34.5,46,4,0,0,1,3958.333333,0,9500,0.1175954,465.4816616
0,32.3333321,60,0,0,0,0,2750,0,33000,0.0003636,1
0,45.5833321,24,1,0,1,1,8333.25,1,59999.5,0.0200662,167.2163958
0,38.4166679,24,3,0,1,1,6250,0,18750,0.0889097,555.6858145
0,52,173,2,0,0,1,4166.666667,1,33333.33203,0.0380937,158.7237542
0,57.25,180,0,0,0,1,2916.666667,0,37000,0.056333,164.3045014
0,45.6666679,180,2,0,0,1,3750,0,15000,0.0117624,44.1091647
0,27.083334,12,3,0,0,1,3500,0,10500,0.0814162,284.9566638
0,40,186,3,0,0,1,2666.666667,0,8000,0.0353522,94.2725043
0,46.5833321,48,1,0,0,1,4200,0,25200,0.277371,1164.95828
0,41.9166679,2,2,0,0,1,2916.666667,0,11666.66699,0.0555883,162.1325019
0,47.4166679,123,2,2,1,1,3375,0,14300,0.0190809,64.3979923
0,44.25,145,4,2,3,1,2500,0,6000,0.421389,1053.472459
0,39.1666679,10,2,1,2,1,2250,1,17666.66602,0.06266,140.9850027
0,37.9166679,18,0,0,0,1,2666.666667,0,32000,0.011,29.3333332
0,43.3333321,167,4,0,0,1,3125,0,9500,0.0248421,77.6315806
0,38.4166679,12,3,0,0,0,2583.333333,0,8350,0.0465341,120.2131749
0,46.25,138,1,0,0,1,3000,0,22000,0.0017614,5.2840908
0,32.25,34,1,0,0,1,2250,0,13500,0.1451815,326.6583234
0,32.5,74,4,0,0,1,2416.666667,0,5800,0.330202,797.9882707
0,24.583334,12,2,0,0,1,2583.333333,0,10500,0.0549435,141.9373512
0,40.25,13,3,0,0,1,2500,0,19750,0.0301142,75.285444
0,0.5,186,0,1,0,0,3083.333333,0,37000,0.010637,32.7975006
0,23.333334,8,0,0,0,0,2000,0,24000,0.0908854,181.7708313
0,60.1666679,144,0,0,0,1,6250,1,150000,0.0450711,281.694578
0,43.8333321,63,1,1,0,0,1600,0,9600,0.0213042,34.0866685
0,28.916666,36,0,0,0,1,2000,0,24000,0.00275,5.5
0,25.75,13,0,1,2,0,1916.666667,0,23000,0.1521613,291.642492
0,23.75,11,0,0,0,0,1213.333333,0,15628,0.0191688,23.2581437
0,32.1666679,51,0,1,0,0,1000,0,30000,0.0934963,93.4963375
0,33.1666679,196,0,0,0,0,1666.666667,0,20000,0.00105,1.7499999
0,32.25,12,2,0,0,1,3333.333333,0,13666.66699,0.2568198,856.0658495
0,33.5833321,7,1,0,0,1,3450,0,20700,0.3191597,1101.100816
0,29.416666,52,1,0,0,1,2500,0,15000,0.1993037,498.2591793
0,44.6666679,153,2,3,0,1,3416.666667,0,13666.66699,0.0277851,94.9325015
0,30.333334,18,0,0,0,1,3166.666667,0,68650,0.0619945,196.3158119
0,26.5,24,1,0,0,1,2916.666667,0,17500,0.11879,346.4708353
0,31.333334,15,2,0,5,1,2083.333333,0,11041.66699,0.070301,146.4603779
0,42.9166679,112,0,0,1,0,2691.666667,0,32300,0.0222096,59.7808339
1,35.4166679,55,3,0,0,1,1833.333333,0,5500,0.0129782,23.793334
1,34.1666679,72,2,0,0,0,1666.666667,0,6666.666504,0.0024,4
0,35.8333321,113,3,0,1,1,2233.333333,0,6700,0.1459354,325.9224961
0,38,72,1,2,0,1,1373.333333,0,12927.5,0.1740062,238.9684858
0,30.833334,36,0,0,0,0,1416.666667,1,23000,0.043383,61.4593113
1,23.916666,5,0,0,1,0,1916.666667,0,23000,0.0798722,153.0883374
0,36.3333321,129,0,0,0,1,2500,0,30000,1.143545,2858.862579
0,44.4166679,168,0,0,0,1,2166.666667,0,26000,0.0025385,5.4999999
0,28.166666,6,0,0,0,0,2916.666667,0,35000,0.0950657,277.274996
0,23.916666,8,1,0,0,0,1583.333333,0,9500,0.0333821,52.8550021
0,37.0833321,21,5,0,0,1,5000,0,10000,0.1592235,796.1174846
0,36.9166679,12,2,0,0,1,3816.666667,0,15266.66699,0.135005,515.2691866
0,31.333334,14,3,0,0,1,2500,0,7500,0.0283,70.7500009
0,47.9166679,25,1,0,0,1,4166.666667,0,32500,0.005078,21.1583334
0,39.8333321,18,1,0,0,0,2666.666667,0,16000,0.0283147,75.5058328
0,38,48,0,0,0,1,2916.666667,0,35000,0.0102169,29.7991671
0,33.4166679,3,3,0,0,1,2333.333333,0,7000,0.1493686,348.5266616
0,33.4166679,53,3,0,0,1,5416.666667,1,16250,0.2837558,1537.010794
0,38.9166679,44,3,0,0,1,2716.666667,0,9200,0.0195226,53.0362749
0,23.25,108,1,1,0,0,2250,0,18500,0.0408641,91.9441218
1,42.1666679,222,0,0,0,1,1666.666667,0,20000,0.2017145,336.1908346
0,39.1666679,24,1,0,0,1,2500,0,21000,0.0232619,58.1547618
0,38.8333321,17,1,0,0,1,3666.666667,1,22000,0.4465907,1637.499094
0,32.8333321,7,3,0,0,1,1833.333333,0,8000,0.000375,0.6875
0,27.666666,25,0,0,0,0,1890,0,22680,0.062078,117.3275028
0,32.6666679,5,1,0,0,1,1833.333333,0,11000,0.0095955,17.5916669
0,33.75,2,0,0,0,0,2312.5,0,27750,0.0449921,104.0441634
0,39.9166679,42,2,0,0,1,3083.333333,0,12333.33301,0.0281386,86.7608335
0,40.0833321,96,0,0,2,1,2583.333333,0,31000,0.1529087,395.0141743
0,34.1666679,57,2,0,0,1,1833.333333,0,7333.333496,0.0254191,46.6016683
0,36.9166679,26,1,0,0,1,2883.333333,0,17300,0.0646127,186.2999991
0,31,30,3,0,0,1,3750,0,11250,0.0089556,33.5833349
0,25,14,1,0,0,1,2139.916667,0,12839.5,0.7390728,1581.554202
0,29.083334,22,3,0,0,1,4833.333333,0,14500,0.1955117,944.9733545
0,28.75,48,3,3,0,1,1500,0,12500,0.0992348,148.8521956
0,23.416666,12,0,0,0,0,2916.666667,0,35000,0.0376646,109.8549956
0,42.5,8,1,0,0,0,2952.666667,0,17716,0.0434249,128.2191576
0,49.4166679,131,3,0,0,1,4260.166667,0,12780.5,0.0632868,269.6125218
0,47.5,4,4,2,0,0,1250,1,3000,0.0649787,81.2233333
1,46.6666679,51,0,0,0,0,2337.666667,0,28052,0.0447334,104.5716681
0,37.8333321,4,1,0,0,1,5833.333333,1,35000,0.2512011,1465.339884
0,33.5,96,2,0,0,1,2686.666667,0,10746.66699,0.0621312,166.925834
0,31.166666,24,0,0,0,1,2000,0,24000,0.22565,451.2999952
0,50.25,12,0,0,0,1,2000,0,28320,0.4639456,927.8912544
0,21.833334,3,0,0,0,0,2083.333333,0,25000,0.1268508,264.2724973
0,58.0833321,28,0,0,0,1,3458.333333,0,44230,0.0458809,158.6712743
0,51.5833321,223,0,0,0,1,3458.333333,0,47500,0.0230411,79.6836407
0,28.25,13,1,0,0,1,1916.666667,0,11500,0.1644965,315.2849798
0,22.5,78,0,0,0,1,2329.166667,0,27950,0.0281113,65.4758367
0,44.0833321,64,0,0,0,1,3500,0,42000,0.0034286,11.9999999
0,42.5,22,0,0,0,1,2420,0,29040,0.0354659,85.8274957
1,32.5833321,13,0,0,0,1,2083.333333,0,25000,0.02977,62.0208331
0,31.666666,50,5,0,0,1,2416.666667,0,4833.333496,0.0092069,22.2500002
0,32.5833321,25,0,0,0,0,1650,0,20000,0.0281725,46.4846257
0,26.25,10,0,0,0,0,2657.833333,0,31894,0.0972123,258.3741698
0,22.166666,16,0,0,0,0,1250,0,15000,0.0267333,33.4166666
0,46.25,66,0,0,0,1,2747.5,0,32970,0.0718168,197.3166636
0,26.5,36,0,0,2,0,1958.333333,0,23500,0.0005106,1
0,44.8333321,216,2,0,0,0,3426,0,15037.33301,0.0364648,124.928402
0,29.333334,53,3,0,1,1,2166.666667,0,6500,0.0833315,180.5516705
0,61.0833321,180,1,0,0,1,5315,0,31890,0.0372595,198.0341658
0,32.75,282,3,0,0,1,1394.166667,0,8334.5,0.0165601,23.0875135
0,47.3333321,12,1,0,0,0,1502,0,14839.5,0.0391189,58.7565947
1,50.0833321,264,2,0,0,1,1666.666667,0,6666.666504,0.0013,2.1666667
0,41.25,68,3,0,0,1,3000,0,9000,0.1525236,457.570821
0,33.0833321,62,0,0,0,0,1500,0,18000,0.1587144,238.0716652
0,46.6666679,186,1,0,0,1,5000,0,40000,0.0782044,391.0218552
0,47.0833321,192,3,0,0,1,5000,1,17000,0.0121391,60.6955914
0,34.75,38,2,0,0,1,1666.666667,0,6666.666504,0.0033,5.5
0,31.333334,21,4,0,0,1,2583.333333,0,6200,0.1635719,422.5608421
0,36.25,36,1,0,0,0,2083.333333,0,12500,0.1154704,240.5633374
0,31.833334,24,0,0,2,1,1700,0,27600,0.053658,91.2185512
0,33.25,114,2,0,1,1,4583.333333,0,20000,0.1844862,845.5615925
0,40.5,6,4,0,0,1,4000,0,9600,0.0471525,188.6100024
0,38.1666679,18,2,0,0,1,7015,0,28060,0.0069879,49.0199977
0,24.166666,6,2,0,0,0,1833.333333,0,8166.666504,0.0556176,101.9655125
0,31.5,30,2,0,0,1,2375,0,9500,0.3137003,745.0383268
0,39.75,48,2,0,0,1,2291.666667,0,9500,0.0391309,89.6749281
0,24,12,1,0,0,1,1658.333333,0,15475,0.0698588,115.8491839
0,32.6666679,72,2,0,0,1,2333.333333,0,10933.33301,0.0558683,130.3593442
0,50.3333321,15,2,0,0,1,5483.333333,0,21933.33398,0.0189416,103.8633409
0,47.9166679,36,3,0,0,1,4166.666667,0,12500,0.0206968,86.2366675
0,54.1666679,11,0,0,0,1,1733.333333,0,21800,0.0005505,0.9541285
0,40.5,24,2,0,0,1,1966.666667,0,7866.666504,0.032617,64.1466695
0,29.333334,5,0,0,3,0,4583.333333,0,55000,0.5748298,2634.63666
1,34,24,2,0,0,1,1666.666667,0,7466.666504,0.017279,28.7983629
0,45,13,2,0,0,1,3333.333333,0,13333.33301,0.009225,30.749999
0,40.9166679,104,3,0,0,1,5483.333333,0,17700,0.0190171,104.2770389
0,25.166666,14,1,0,0,1,1250,0,7500,0.0898047,112.2558396
0,52.25,144,3,0,0,1,6250,0,18750,0.0727813,454.883324
0,38.5,20,3,0,0,1,3083.333333,0,9750,0.0262256,80.8623942
0,68.8333359,12,0,0,0,1,4000,1,48000,0.0533429,213.3716643
0,32.3333321,24,4,0,0,1,5000,0,12000,0.0294757,147.3783329
0,64.25,12,0,0,0,0,480,0,26180,0.002521,1.2100841
0,28.75,12,1,0,0,1,2183.333333,0,13100,0.5831279,1273.162486
0,25,16,1,0,0,1,1000,0,8250,0.0171527,17.1527267
0,31.666666,12,0,0,0,0,1916.666667,0,23000,0.0189409,36.3033336
0,25.5,13,0,0,0,0,1875,0,23000,0.2956396,554.3242022
0,23.5,7,1,0,0,0,2333.333333,0,14000,0.1621714,378.399988
0,57.0833321,138,0,0,0,1,2500,0,48000,0.1534315,383.5786507
0,29.333334,1,2,0,0,1,4166.666667,0,16666.66602,0.1089516,453.9649934
0,33.3333321,24,0,0,0,0,2361.666667,0,28340,0.0591182,139.6175001
0,23.833334,6,0,0,0,0,2166.666667,0,26000,0.1539746,333.6116821
0,49.5833321,110,2,0,3,1,4333.333333,0,17333.33398,0.1191423,516.2833383
0,23.166666,50,1,0,0,1,2375,0,14250,0.0874582,207.713333
0,44.9166679,96,2,1,0,1,3750,0,15000,0.1192384,447.1441638
0,38.1666679,2,4,0,0,1,4000,0,9600,0.0567235,226.89417
0,28.166666,18,0,0,0,1,2791.666667,0,33500,0.0716248,199.9525058
0,32.5833321,9,0,0,0,1,1511.833333,0,18142,0.0541407,81.8516671
0,35,72,2,0,0,1,5416.666667,0,26666.66602,0.0457571,247.8510995
0,35.75,1,1,0,0,0,3333.333333,0,20000,0.00165,5.5
1,25.916666,8,0,0,0,0,1500,0,18000,0.0476506,71.4758355
0,39.3333321,24,3,0,0,1,3833.333333,0,11500,0.0169615,65.0191692
0,28.333334,6,4,0,1,1,2500,0,6000,0.032747,81.8675011
0,27.333334,137,0,0,2,1,2333.333333,0,28000,0.0277193,64.6783325
0,34.8333321,48,4,0,0,1,3000,1,7200,0.0388272,116.4816655
0,34.8333321,42,4,0,0,1,2083.333333,0,8600,0.0070865,14.763566
0,59.1666679,252,1,0,0,1,1500,1,18375,0.0647399,97.1097909
0,30.25,36,3,0,0,1,4350,0,13050,0.0519157,225.8333338
0,43.3333321,10,1,0,0,0,2414.083333,0,14484.5,0.0480414,115.9758341
0,42.5833321,36,1,0,1,1,3000,0,21600,0.0809486,242.8458408
0,35.8333321,228,3,0,0,0,3333.333333,0,10000,0.1530395,510.1316671
1,52.5,129,2,5,0,1,8333.25,0,36966.33203,0.3365999,2804.971004
0,54.25,146,1,0,0,1,3125,0,19625,0.1162978,363.4307301
0,45.8333321,72,7,0,0,1,2500,1,3750,0.1487793,371.9483316
0,42.6666679,132,1,0,0,1,2333.333333,0,14000,0.0004286,1
0,38.75,61,2,0,0,1,2750,0,17333.33398,0.0056381,15.5047115
0,27.083334,30,0,0,0,1,1666.666667,0,20000,0.459139,765.2316988
0,27.666666,24,1,0,0,1,1750,0,11550,0.0331151,57.95151
0,24.333334,12,0,1,1,0,2500,0,34000,0.0572632,143.1580912
0,23.25,20,0,0,0,0,1916.666667,0,23000,0.0084783,16.2499995
0,46.25,20,0,0,3,1,2383.333333,0,31100,0.1880871,448.2743397
0,21.583334,72,0,0,0,0,1833.333333,0,22000,0.0242577,44.4724994
0,49,244,1,0,0,1,7083.333333,0,57500,0.0165108,116.9513779
0,33.8333321,16,5,0,0,0,2500,0,5833.333496,0.0470129,117.5321452
0,47.8333321,36,0,0,0,1,1333.333333,0,19600,0.0404592,53.9455762
0,39.0833321,84,0,0,0,1,2083.333333,0,100000,0.3127665,651.5968591
0,49.5,39,0,1,0,1,4500,0,55500,0.0352685,158.7081179
0,38.6666679,14,3,0,1,1,4166.666667,0,12500,0.00192,7.9999998
0,30.833334,58,0,0,0,1,2416.666667,0,29000,0.1124903,271.8516756
1,42.3333321,180,3,0,0,1,3083.333333,0,13000,0.0002308,0.7115385
0,44,18,0,1,0,0,3333.333333,0,45000,0.0448282,149.427404
0,27.333334,5,0,0,0,0,1300,0,31600,0.029593,38.4709511
0,26.416666,6,0,0,0,1,3333.333333,0,40000,0.0767695,255.8983366
0,34.5,24,0,0,0,1,4166.666667,0,50000,0.0308202,128.4175009
0,44.1666679,93,0,0,0,1,3166.666667,0,39000,0.0779418,246.8156926
0,25.5,25,0,0,0,0,2650,0,35300,0.03417,90.5504256
0,26.916666,10,0,0,0,1,4166.666667,0,50000,0.02494,103.9166702
0,46.1666679,18,0,0,0,0,3333.333333,0,40000,0.045744,152.4800062
0,24.833334,24,1,0,2,0,2000,0,12000,0.26509,530.180037
0,43.75,120,3,1,4,1,4000,0,14500,0.3257222,1302.888989
0,40.75,15,3,0,0,1,2071.666667,0,6215,0.18751,388.4583065
1,33.75,96,2,0,0,1,2500,0,10000,0.0227537,56.8841677
0,28.333334,4,2,0,0,0,1666.666667,0,6666.666504,0.04547,75.7833384
0,35.4166679,48,0,0,0,0,1291.666667,0,15500,0.7286974,941.2341664
0,32.25,105,3,0,0,1,2916.666667,0,8750,0.2589069,755.1450407
0,31.5,24,0,0,0,1,2250,0,27000,0.0541022,121.7300026
0,32.5833321,41,0,0,1,0,1500,0,24000,0.0368025,55.2037507
0,33.5833321,108,2,0,0,1,2083.333333,0,8333.333008,0.0252096,52.5200002
0,24.166666,7,0,0,0,0,1625,0,19500,0.0448723,72.9175038
1,36.4166679,96,1,0,1,1,1833.333333,0,17500,0.0027429,5.0285715
0,41.75,112,3,1,0,1,8333.25,1,24999.75,0.0248896,207.4116744
0,29.75,12,1,0,0,1,2500,0,15000,0.046713,116.7824958
0,43.1666679,198,0,0,1,1,1166.666667,0,19200,0.1639995,191.3327302
0,27.25,18,1,0,0,1,2875,0,17250,0.0008623,2.4791667
0,43.25,170,2,0,0,1,5000,0,31666.66602,0.0136387,68.1936834
0,22,12,0,0,0,0,1833.333333,0,24600,0.0490858,89.9905848
0,25.25,42,1,0,0,1,2083.333333,0,13750,0.3482378,725.4954427
0,24.916666,6,0,0,0,0,3334,0,40008,0.0709251,236.4641647
0,50,144,1,0,0,1,2483.333333,0,14900,0.0243138,60.3791683
0,29.083334,144,0,0,0,1,1416.666667,0,17000,0.0217676,30.8375012
0,38.1666679,14,2,0,0,1,1936.666667,0,7746.666504,0.0252238,48.8500006
1,24,38,1,0,0,1,1580.083333,0,14021,0.0482491,76.2375272
0,30,24,1,0,0,1,2305.333333,0,13832,0.0194459,44.8291695
0,42.1666679,118,2,0,0,1,4000,0,16000,0.0525412,210.164994
0,25.333334,24,3,1,0,1,2666.666667,0,11250,0.0396502,105.7339311
0,34.8333321,40,0,0,0,1,1333.333333,0,20652,0.1316313,175.5084197
0,34.75,108,0,0,2,1,1950,0,23400,0.1833799,357.5908408
0,29.916666,42,2,0,0,1,2916.666667,0,11666.66699,0.1026529,299.4041828
0,1.5833334,24,0,0,0,1,1375,0,22100,0.093228,128.1885682
0,29.333334,12,0,0,0,0,2333.333333,0,28000,0.0096429,22.5
0,25.083334,26,0,0,0,0,1750,0,21000,0.1227771,214.8599979
0,32.1666679,39,1,0,0,1,2916.666667,0,20162.5,0.0255814,74.6124191
0,28.666666,39,1,0,0,1,2116.666667,0,12700,0.0660224,139.7475154
0,54.75,160,1,0,0,1,5833.333333,0,42500,0.0144581,84.3390217
0,37,2,0,0,0,0,2583.333333,0,31000,0.1199594,309.8949989
0,41.25,54,3,0,0,0,3333.333333,1,10000,0.0609037,203.0124888
0,27.5,18,0,0,0,0,2333.333333,0,28000,0.146245,341.2383397
0,22.166666,27,0,0,0,1,1333.333333,0,16000,0.1506275,200.8366585
0,26.916666,16,0,0,0,0,2250,0,27000,0.1054959,237.3658419
0,26.666666,10,0,0,0,0,1666.666667,0,22160,0.0307563,51.2605285
0,32.4166679,27,2,0,0,0,1833.333333,0,7333.333496,0.3363932,616.7208254
0,28.166666,48,0,0,0,0,2694,0,32328,0.1303146,351.0675015
0,34,49,0,0,0,1,2850,0,44200,0.1258484,358.6679757
0,32,20,2,0,0,1,3041.666667,0,12166.66699,0.0060822,18.4999994
0,50.0833321,201,0,0,0,1,2000,0,48000,0.0467144,93.4287533
0,30.166666,28,1,0,0,0,2916.666667,0,17500,0.0498434,145.3766723
1,24.583334,14,0,0,0,1,3333.333333,1,40000,0.0460175,153.3916717
0,26.833334,48,0,0,0,1,1280,0,15360,0.0872012,111.6174984
0,47.0833321,30,2,0,0,1,3750,0,15000,0.0036487,13.6825
0,25.666666,12,1,0,0,1,2083.333333,0,12500,0.0734084,152.9341564
0,32.0833321,14,1,0,0,0,1368,0,8208,0.0413012,56.4999985
0,35,24,0,0,0,1,2083.333333,0,25000,0.1121592,233.665
1,33.5,12,1,0,0,0,2083.333333,1,12500,0.0158508,33.0224982
0,35,3,1,0,0,1,1666.666667,0,10000,0.0959815,159.9691808
0,22.5,3,0,0,0,0,1925,0,23100,0.0535615,103.1058325
0,31.666666,28,0,0,0,1,2000,0,27000,0.0601274,120.2548146
0,20.833334,4,0,0,0,0,2302.5,0,27630,0.0517257,119.098331
0,60.0833321,244,1,1,0,1,4583.333333,0,30500,0.0943482,432.4292485
0,46.0833321,24,3,0,0,1,3916.666667,0,11750,0.0011862,4.6458335
0,29.833334,54,2,0,0,1,5833.333333,0,23333.33398,0.0200286,116.8333289
0,29.416666,6,2,0,0,0,1958.333333,0,7833.333496,0.1292519,253.1183573
0,23.833334,13,0,0,0,0,2730,0,32760,0.2818065,769.3317416
0,25,6,0,0,0,0,2291.666667,0,27500,0.1701269,389.8741802
0,23.166666,4,0,0,0,1,2083.333333,0,25000,0.0797328,166.1099959
0,38.75,3,1,0,0,1,1733.333333,0,11400,0.0348684,60.4385997
0,36.9166679,60,0,0,0,1,3750,0,45000,0.08238,308.9250159
0,35.9166679,24,1,0,1,0,1583.333333,0,10850,0.1139332,180.394195
0,38.9166679,6,1,0,0,1,2166.666667,0,16125,0.0700186,151.7069762
0,57.9166679,160,2,0,0,1,3500,0,22808.33398,0.0182347,63.8214825
0,53.3333321,228,1,0,0,1,1833.333333,0,11000,0.0287273,52.6666663
0,36.8333321,2,3,0,0,0,3750,0,11250,0.0769018,288.3816697
0,28.833334,5,0,0,0,1,1820,0,21840,0.079565,144.8083335
0,34.1666679,24,0,0,0,0,2500,0,30000,0.0524563,131.1408356
0,35.1666679,13,1,0,0,1,1833.333333,0,11000,0.1334473,244.6533367
0,28.916666,36,0,0,0,1,3750,0,45000,0.0367887,137.9574928
0,27.083334,4,2,0,0,0,2500,0,11333.33301,0.0800988,200.2470568
1,74.1666641,511,0,0,0,1,1250,0,28065,0.0168894,21.1117044
0,55.25,180,1,0,0,1,4166.666667,0,25000,0.0128,53.333332
1,27.083334,12,1,0,0,0,1150,0,11460,0.0208394,23.9653578
0,40,124,1,1,0,1,3333.333333,0,21250,0.0131591,43.86353
0,26.916666,36,1,0,0,1,2458.333333,0,14750,0.1267264,311.5358527
0,28.416666,29,2,0,0,1,2025.333333,0,8101.333496,0.2284344,462.6558325
1,39.75,156,0,0,0,1,2166.666667,0,26000,0.0135954,29.4566645
0,37.6666679,12,0,1,4,0,2166.666667,0,26000,0.0246662,53.4433353
1,21,27,0,0,1,0,2045.833333,0,37770,0.0227164,46.4740545
0,30.833334,12,1,0,0,1,2500,0,27000,0.0780007,195.001848
0,29.083334,30,0,0,0,1,2200,0,28800,0.0289528,63.6961143
0,35.5833321,75,2,0,0,1,3333.333333,0,13333.33301,0.0804485,268.1616694
0,55.1666679,300,1,0,0,1,3333.333333,0,33500,0.0385852,128.6174109
0,36.5833321,96,2,1,0,1,2083.333333,0,8333.333008,0.3099756,645.7824881
0,31.083334,48,0,0,0,1,3583.333333,0,44000,0.2112648,757.0321076
0,33.9166679,64,3,1,2,1,2125,0,6375,0.0004706,1
0,51.0833321,2,0,0,0,1,2291.666667,0,27500,0.0099273,22.7500002
0,69.9166641,148,1,0,0,1,1689.583333,0,12762.5,0.0025857,4.368756
0,46,120,2,0,0,1,3083.333333,0,14000,0.0708762,218.5349148
0,45.3333321,151,0,0,0,1,2083.333333,0,28000,0.12502,260.4583278
1,32.1666679,111,0,0,1,1,1466.666667,0,17600,0.0006818,1
0,39.6666679,132,3,0,0,1,4250,0,12750,0.0575114,244.4233252
0,37.5833321,97,3,0,0,1,2500,0,7500,0.043511,108.7774988
0,53.75,101,0,0,1,1,2404.583333,0,33055,0.0664777,159.8511541
0,66.5833359,153,1,0,0,1,7500,0,50000,0.00096,7.1999998
0,23.416666,2,0,0,0,0,2916.666667,0,35800,0.1410159,411.2964682
0,44.5833321,150,2,0,2,1,3500,0,14000,0.0386717,135.3508402
0,25,24,0,0,0,0,1646.666667,0,23760,0.003367,5.5443321
0,35.9166679,9,2,0,2,1,3000,0,12000,0.0119478,35.8433342
0,24.916666,13,0,0,0,0,2000,0,24000,0.1219287,243.857488
0,25,5,0,0,0,0,1750,0,21000,0.1059167,185.354162
1,38.3333321,25,0,0,0,0,1560,0,47220,0.0339322,52.9342809
0,30.75,1,0,0,0,1,1833.333333,0,56000,0.0398011,72.9686326
0,39.25,6,1,0,2,1,2435,0,18542,0.1695265,412.796961
0,25.333334,20,0,0,0,0,2083.333333,0,25000,0.0893472,186.1399971
0,40.8333321,46,1,0,0,1,3333.333333,0,33000,0.0512341,170.7803085
0,31.666666,2,0,0,0,0,1500,0,18000,0.1795822,269.3733349
0,23.166666,12,1,0,0,0,2666.666667,0,24500,0.0321549,85.7463976
0,30.166666,38,0,0,1,0,2000,0,24000,0.0217804,43.5608327
0,23.416666,3,0,0,0,0,1291.666667,0,18600,0.2670521,344.9423524
0,23.833334,1,0,0,0,0,3583.333333,0,43000,0.0573056,205.3450017
